2025-05-29 15:49:54,937 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:49:54,937 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 15:49:55,635 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_1\Epoch_5_TestPredictions_0_9e8985ace1176a0a0235.table.json
2025-05-29 15:49:55,635 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_1
2025-05-29 15:49:55,639 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media
2025-05-29 15:49:55,639 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table
2025-05-29 15:49:55,870 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:49:56,197 INFO    wandb-upload_0:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\l4839f7z-media/table/Iter_1/Epoch_5_TestPredictions_0_9e8985ace1176a0a0235.table.json
2025-05-29 15:49:56,637 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\output.log
2025-05-29 15:49:56,699 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:49:56,707 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:49:57,522 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:49:57,534 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:49:57,643 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_1\Epoch_10_TestPredictions_4_a5768cb2b967c201732f.table.json
2025-05-29 15:49:57,643 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_1\Epoch_15_TestPredictions_9_bcd094bafc6f144f31da.table.json
2025-05-29 15:49:57,643 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_1
2025-05-29 15:49:57,691 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:49:58,188 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\97nl1cfm-media/table/Iter_1/Epoch_15_TestPredictions_9_bcd094bafc6f144f31da.table.json
2025-05-29 15:49:58,831 INFO    wandb-upload_1:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\24ienh2q-media/table/Iter_1/Epoch_10_TestPredictions_4_a5768cb2b967c201732f.table.json
2025-05-29 15:49:58,961 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:49:58,975 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:49:59,095 INFO    wandb-upload_0:22936 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmpy34sfv29
2025-05-29 15:49:59,646 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2\Epoch_5_TestPredictions_15_606edf5a35cd87ff03f9.table.json
2025-05-29 15:49:59,646 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table
2025-05-29 15:49:59,646 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2
2025-05-29 15:49:59,817 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:49:59,825 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:00,579 INFO    SenderThread:22936 [sender.py:send_request_log_artifact():1441] logged artifact run-yx1gtic1-Iter_1Epoch_5_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTEzNjQyOQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY3MDI5Ng==', 'latestArtifact': None}}
2025-05-29 15:50:00,579 DEBUG   SenderThread:22936 [sender.py:send():379] send: files
2025-05-29 15:50:00,579 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: status_report
